"addi C3 NMR shift","aryl hali C1 NMR","base N1 elec charge","liga C10 NMR shift","y.obs","mu.hat","g(mu.hat)","intercept","addi","aryl","base","liga","addi:aryl","addi:base","addi:liga","aryl:base","aryl:liga","base:liga","addi:aryl:base","addi:aryl:liga","addi:base:liga","aryl:base:liga","addi:aryl:base:liga"
"148.88","-625.55","-0.611","139.15","0.3533585","0.1528928","-6.4751565","-7.8169191","-7.4183936"," 3.4071751"," 2.8527506"," 1.4612487"," 0.3944991"," 0.7087789"," 0.6863990","-1.5493092"," 0.1487445"," 0.6769522"," 0.2090340"," 0.3882380","-0.3687271","-0.4067900"," 0.1511624"
"153.95","133.69","-0.755","139.15","0.3533291","0.3424969","-2.0143030","-7.81691913"," 2.51688218"," 5.50410692","-2.27100831"," 1.46124871","-0.13761128"," 2.06883723","-0.49676011","-1.34265598"," 0.46056003","-0.92414298","-0.22721539","-0.23190509","-0.34395148","-0.17732591","-0.05644246"
"163.09","138.83","-0.784","139.15","0.3533279","0.2851312","-2.9257249","-7.8169191"," 0.2449578"," 2.7042038","-0.5817423"," 1.4612487"," 1.6643176","-1.8155316","-2.9622900"," 1.2440099","-0.7716512"," 0.2471908"," 1.2629603"," 2.2205964","-0.4421772","-0.4804283"," 0.8955294"
"151.67","48.97","-0.784","140.09","0.3532665","0.3231689","-2.3028069","-7.81691913","-4.27337735"," 4.19329495","-0.58174228"," 2.49920978","-0.13272718"," 6.24449743","-1.13629709"," 1.15673413","-2.34550539"," 0.14951019","-0.26368906","-0.07713044"," 0.08175880","-0.23302792"," 0.23260365"
"152.44","125.44","-0.784","139.15","0.3528694","0.2699539","-3.2009700","-7.81691913"," 1.35651170"," 1.82448122","-0.58174228"," 1.46124871","-0.15327574","-0.64461026"," 0.25235322","-0.01784351"," 0.27133420"," 0.24719080"," 0.44934845"," 0.40173175"," 0.35971974","-0.44815543","-0.16234339"
"151.87","138.83","-0.784","139.04","0.3528598","0.2799631","-3.0174474","-7.81691913"," 2.94521985"," 2.70420383","-0.58174228","-0.51816555","-0.20328156","-0.35695194","-0.03990546"," 1.24400993","-0.68296238","-0.45653482"," 0.12989037","-0.09963029"," 0.26748692"," 0.39873418"," 0.04910098"
"142.24","48.97","-0.611","139.58","0.3526155","0.4273469","-0.8831069","-7.816919130","-0.841341132"," 4.193294947"," 2.852750591","-3.442292936","-0.158850029"," 1.790750401"," 0.832315863","-0.742700718"," 3.418211375","-1.606950995"," 0.096505902"," 0.163319210","-0.774164760"," 1.145205215"," 0.007759295"
"152.73","-625.55","-0.784","139.04","0.3525588","0.3833134","-1.4484871","-7.81691913"," 2.92785568"," 3.40717505","-0.58174228","-0.51816555","-0.18419777","-0.98740410","-0.18442575"," 0.76034762"," 2.09905288","-0.45653482","-0.15239469","-0.13987822"," 0.03923303"," 0.29807147"," 0.04143951"
"143.07","-625.55","-0.784","139.15","0.3524488","0.2549274","-3.4929240","-7.81691913","-3.77121445"," 3.40717505","-0.58174228"," 1.46124871"," 0.36297165"," 0.82523948"," 0.60381303"," 0.76034762"," 0.14874446"," 0.24719080"," 0.19726627"," 0.53785893","-0.08370617","-0.01232354"," 0.22112562"
"151.87","-625.55","-0.784","140.09","0.3522372","0.3863270","-1.4085567","-7.816919130"," 2.945219850"," 3.407175051","-0.581742283"," 2.499209779","-0.251153483","-0.356951944","-0.844691601"," 0.760347625","-1.116158138"," 0.149510189","-0.267755985","-0.005169117","-0.240590195"," 0.191268270"," 0.119844408"
"151.95","-625.55","-0.755","139.58","0.3521498","0.2595035","-3.4017454","-7.816919130"," 3.599992768"," 3.407175051","-2.271008308","-3.442292936","-0.192855962"," 0.073925285"," 0.533749173"," 0.788961615","-1.131639205"," 1.547117162"," 1.221773713"," 0.590046228","-0.459728223"," 0.151384555","-0.001427157"
"140.71","156.88","-0.755","140.09","0.3520303","0.4346523","-0.7923405","-7.81691913"," 1.67333197"," 7.82963670","-2.27100831"," 2.49920978","-2.05426566"," 1.15593593"," 1.12556021","-0.62861293"," 0.31504510","-0.37348923","-1.53201048"," 1.64507694","-1.81695995","-0.59382730"," 0.05095585"
"152.98","132.85","-0.784","139.04","0.3520098","0.3223737","-2.3150276","-7.81691913"," 1.32687631"," 5.82232759","-0.58174228","-0.51816555","-0.05687338","-0.01992583","-0.26099493","-0.06597147"," 0.42880578","-0.45653482"," 0.07734028","-0.15230862","-0.05462881"," 0.11828353","-0.10459628"
"163.09","138.83","-0.611","139.15","0.3520061","0.2961073","-2.7371173","-7.81691913"," 0.24495780"," 2.70420383"," 2.85275059"," 1.46124871"," 1.66431762","-3.60084064","-2.96229005","-0.96164820","-0.77165121"," 0.67695218"," 1.73363443"," 2.22059645","-0.06833509","-0.97735440"," 0.86325982"
"143.07","-625.55","-0.784","140.09","0.3519969","0.2665422","-3.2654303","-7.81691913","-3.77121445"," 3.40717505","-0.58174228"," 2.49920978"," 0.36297165"," 0.82523948"," 1.26109264"," 0.76034762","-1.11615814"," 0.14951019"," 0.19726627","-0.07289388"," 0.47972524"," 0.19126827","-0.04030864"
"152.73","-339.2","-0.784","139.58","0.3515375","0.3351664","-2.1218862","-7.81691913"," 2.92785568"," 7.66218589","-0.58174228","-3.44229294","-0.10322977","-0.98740410"," 1.00498993"," 0.29312370"," 0.09305297"," 0.05983383","-0.19302490"," 0.30099929","-0.21997915","-1.21567997"," 0.09634477"
"152.98","125.44","-0.784","139.15","0.3515329","0.2779622","-3.0534974","-7.81691913"," 1.32687631"," 1.82448122","-0.58174228"," 1.46124871"," 0.09705383","-0.01992583"," 0.22859487","-0.01784351"," 0.27133420"," 0.24719080"," 0.02623083"," 0.26808313"," 0.04703975","-0.44815543"," 0.03295519"
"153.74","154.47","-0.755","139.58","0.3513953","0.2459693","-3.6777634","-7.81691913"," 2.94516355"," 5.69853001","-2.27100831","-3.44229294"," 0.08385139"," 1.55155214"," 0.88763259"," 0.09309991","-1.59337458"," 1.54711716"," 0.22760379"," 0.17829117"," 0.39646530","-1.97476104","-0.18871438"
"153.74","138.83","-0.784","139.58","0.3508872","0.3959712","-1.2821538","-7.81691913"," 2.94516355"," 2.70420383","-0.58174228","-3.44229294"," 0.24298062","-0.62648465"," 0.88763259"," 1.24400993"," 2.46440257"," 0.05983383","-0.15474647"," 0.33625373","-0.35496171"," 0.90610670","-0.09559393"
"153.74","138.83","-0.755","139.58","0.3507866","0.3157325","-2.4182757","-7.81691913"," 2.94516355"," 2.70420383","-2.27100831","-3.44229294"," 0.24298062"," 1.55155214"," 0.88763259","-0.28236173"," 2.46440257"," 1.54711716"," 0.66714626"," 0.33625373"," 0.39646530","-2.38481984"," 0.03620852"
"145.72","-625.55","-0.611","140.09","0.3507363","0.2645469","-3.3036079","-7.816919130","-3.285502488"," 3.407175051"," 2.852750591"," 2.499209779"," 0.042365194"," 1.019716928"," 0.075745747","-1.549309239","-1.116158138"," 0.223979039"," 0.004901410"," 0.159607947","-0.006026624"," 0.077347827"," 0.107508186"
"145.72","156.88","-0.755","140.09","0.3506479","0.4274054","-0.8823778","-7.81691913","-3.28550249"," 7.82963670","-2.27100831"," 2.49920978"," 0.14953376"," 1.39300624"," 0.07574575","-0.62861293"," 0.31504510","-0.37348923"," 0.91813229"," 0.07492985","-0.29401330","-0.59382730"," 1.12575545"
"142.55","138.83","-0.784","140.09","0.3504871","0.3016652","-2.6445736","-7.81691913","-0.53988706"," 2.70420383","-0.58174228"," 2.49920978"," 0.22831682"," 0.26243297"," 0.95706857"," 1.24400993","-1.00978898"," 0.14951019","-0.20487880"," 0.09150516"," 0.10960314","-0.82441261"," 0.08719484"
"151.95","139.77","-0.611","140.09","0.3496627","0.4362457","-0.7726315","-7.816919130"," 3.599992768","-3.452663949"," 2.852750591"," 2.499209779","-0.113523036","-0.873118845","-0.538447659"," 0.407211490"," 3.099872009"," 0.223979039"," 0.186764209"," 0.148500270"," 0.004512819","-0.654642052","-0.346109761"
"143.12","125.44","-0.611","140.09","0.3496324","0.4790837","-0.2512601","-7.8169191"," 0.4585514"," 1.8244812"," 2.8527506"," 2.4992098","-0.7026899"," 1.0399498"," 1.2962659","-1.5561356"," 0.1260918"," 0.2239790","-0.2132018","-0.1117978","-0.2187211"," 0.1901010","-0.1431753"
"152.73","138.83","-0.611","140.09","0.3491231","0.3509975","-1.8920920","-7.81691913"," 2.92785568"," 2.70420383"," 2.85275059"," 2.49920978","-0.77448427","-0.95370397","-0.56930108","-0.96164820","-1.00978898"," 0.22397904"," 0.10413202","-0.01131675","-0.34374680","-0.87206306"," 0.10874935"
"143.71","48.97","-0.784","140.09","0.3491039","0.2717165","-3.1680587","-7.81691913","-0.59698952"," 4.19329495","-0.58174228"," 2.49920978"," 0.49543810"," 0.02844962","-0.87654685"," 1.15673413","-2.34550539"," 0.14951019"," 0.26966265"," 0.02072732"," 0.25192921","-0.23302792"," 0.21771649"
"151.67","48.97","-0.784","139.58","0.3489768","0.4865236","-0.1617874","-7.81691913","-4.27337735"," 4.19329495","-0.58174228","-3.44229294","-0.13272718"," 6.24449743","-0.33023331"," 1.15673413"," 3.41821137"," 0.05983383","-0.26368906"," 0.05348495"," 1.19166727"," 0.21588541"," 0.14558453"
"163.09","138.83","-0.784","140.09","0.3489767","0.3218167","-2.3236049","-7.81691913"," 0.24495780"," 2.70420383","-0.58174228"," 2.49920978"," 1.66431762","-1.81553157"," 0.56824769"," 1.24400993","-1.00978898"," 0.14951019"," 1.26296027","-1.00424179"," 0.33405319","-0.82441261"," 0.05756113"
"142.55","125.44","-0.784","140.09","0.3488973","0.3281643","-2.2267072","-7.81691913","-0.53988706"," 1.82448122","-0.58174228"," 2.49920978","-0.12226100"," 0.26243297"," 0.95706857","-0.01784351"," 0.12609179"," 0.14951019","-0.09042477"," 0.25077929"," 0.10960314"," 0.60710631"," 0.15608730"
"151.95","48.97","-0.755","139.58","0.3488077","0.3941655","-1.3056680","-7.81691913"," 3.59999277"," 4.19329495","-2.27100831","-3.44229294","-0.40751221"," 0.07392529"," 0.53374917","-0.41403341"," 3.41821137"," 1.54711716"," 0.99060689"," 0.24490315","-0.45972822","-1.36109063"," 0.26511610"
"152.44","48.97","-0.784","139.04","0.3485762","0.2697211","-3.2053362","-7.816919130"," 1.356511698"," 4.193294947","-0.581742283","-0.518165553"," 0.267293156","-0.644610256","-0.406389052"," 1.156734127"," 0.063722378","-0.456534822","-0.112548292"," 0.150386906","-0.118432358"," 0.270052150","-0.007989769"
"152.73","48.97","-0.784","139.04","0.3484481","0.3113585","-2.4874874","-7.81691913"," 2.92785568"," 4.19329495","-0.58174228","-0.51816555","-0.49475217","-0.98740410","-0.18442575"," 1.15673413"," 0.06372238","-0.45653482","-0.06487213","-0.12335249"," 0.03923303"," 0.27005215"," 0.08978867"
"154.33","125.44","-0.611","139.15","0.3483453","0.3926009","-1.3260969","-7.81691913"," 3.93512034"," 1.82448122"," 2.85275059"," 1.46124871","-0.14303232","-0.75093679","-0.23110066","-1.55613565"," 0.27133420"," 0.67695218","-0.59737033","-0.67432337","-0.41136165","-0.15597094","-0.01083333"
"153.74","138.83","-0.611","139.58","0.3480629","0.3918977","-1.3352961","-7.81691913"," 2.94516355"," 2.70420383"," 2.85275059","-3.44229294"," 0.24298062","-0.92506749"," 0.88763259","-0.96164820"," 2.46440257","-1.60695099","-0.51239979"," 0.33625373","-0.04150359"," 1.47871314"," 0.05938541"
"163.09","48.97","-0.755","139.15","0.3479607","0.2993778","-2.6824333","-7.8169191"," 0.2449578"," 4.1932949","-2.2710083"," 1.4612487"," 1.5816939"," 5.4163722","-2.9622900","-0.4140334","-1.1364284","-0.9241430","-2.8126743"," 2.2194352"," 0.5105123"," 1.2113682","-1.1838200"
"152.73","138.83","-0.784","140.09","0.3477458","0.3059082","-2.5751633","-7.81691913"," 2.92785568"," 2.70420383","-0.58174228"," 2.49920978","-0.77448427","-0.98740410","-0.56930108"," 1.24400993","-1.00978898"," 0.14951019"," 0.48910554","-0.01131675","-0.11091381","-0.82441261"," 0.09722475"
"150.81","48.97","-0.755","139.58","0.3474876","0.3735680","-1.5791479","-7.8169191"," 3.6401449"," 4.1932949","-2.2710083","-3.4422929","-0.6168753"," 0.8916581"," 0.2037450","-0.4140334"," 3.4182114"," 1.5471172"," 0.9020139"," 0.1790199","-0.4257110","-1.3610906","-0.2064225"
"153.95","125.44","-0.784","139.15","0.3474723","0.2819661","-2.9816638","-7.81691913"," 2.51688218"," 1.82448122","-0.58174228"," 1.46124871"," 0.44248587","-0.65183349","-0.49676011","-0.01784351"," 0.27133420"," 0.24719080","-0.07811229"," 0.10200299"," 0.17166029","-0.44815543"," 0.07241621"
"151.67","-332.15","-0.611","139.58","0.3474690","0.4001622","-1.2278370","-7.81691913","-4.27337735"," 7.33348492"," 2.85275059","-3.44229294","-0.24548831"," 6.29101656","-0.33023331"," 1.16095476","-0.95793387","-1.60695099","-0.17545054"," 0.13240670"," 0.64482319","-0.77168088","-0.02294638"
"143.71","48.97","-0.755","139.15","0.3470800","0.3528872","-1.8652725","-7.8169191","-0.5969895"," 4.1932949","-2.2710083"," 1.4612487"," 0.4954381"," 1.8714051"," 1.8137065","-0.4140334","-1.1364284","-0.9241430","-0.5344014","-0.1628712"," 0.3298361"," 1.2113682"," 0.6152241"
"154.33","48.97","-0.784","139.58","0.3468867","0.5188935","0.2269168","-7.81691913"," 3.93512034"," 4.19329495","-0.58174228","-3.44229294","-0.80363152"," 0.92864502","-0.68973097"," 1.15673413"," 3.41821137"," 0.05983383","-0.65581018"," 0.15887345"," 0.16201159"," 0.21588541","-0.01156630"
"153.74","154.47","-0.784","139.04","0.3468495","0.2756737","-3.0951094","-7.816919130"," 2.945163547"," 5.698530012","-0.581742283","-0.518165553"," 0.083851385","-0.626484654"," 0.039696426","-0.668906248"," 0.058189137","-0.456534822"," 0.008801042","-0.135548908","-0.099388029","-1.149710766"," 0.124059445"
"151.67","132.85","-0.784","139.58","0.3468012","0.2705739","-3.1893634","-7.81691913","-4.27337735"," 5.82232759","-0.58174228","-3.44229294"," 0.16445863"," 6.24449743","-0.33023331","-0.06597147","-0.10334396"," 0.05983383"," 0.27759246","-0.16992338"," 1.19166727","-0.20130369"," 0.03536687"
"142.55","132.85","-0.611","139.04","0.3467022","0.4036713","-1.1826243","-7.816919130","-0.539887064"," 5.822327589"," 2.852750591","-0.518165553","-0.374705378","-0.308573449"," 0.072420268","-1.123285246"," 0.428805780"," 0.706019773"," 0.098154885","-0.040310101","-0.466663820"," 0.022920866"," 0.002485655"
"145.72","48.97","-0.611","139.04","0.3465615","0.2543922","-3.5037258","-7.816919130","-3.285502488"," 4.193294947"," 2.852750591","-0.518165553"," 0.361278296"," 1.019716928","-0.908211737","-0.742700718"," 0.063722378"," 0.706019773"," 0.304567690","-0.002466951"," 0.250353913"," 0.128162211","-0.109625960"
"154.33","48.97","-0.755","139.15","0.3460430","0.3408596","-2.0381496","-7.81691913"," 3.93512034"," 4.19329495","-2.27100831"," 1.46124871","-0.80363152","-0.17770823","-0.23110066","-0.41403341","-1.13642836","-0.92414298"," 1.35048167","-0.20875201"," 0.04650274"," 1.21136817","-0.25244156"
"151.87","48.97","-0.784","139.58","0.3452065","0.5236583","0.2842823","-7.816919130"," 2.945219850"," 4.193294947","-0.581742283","-3.442292936","-0.634733777","-0.356951944"," 1.230232432"," 1.156734127"," 3.418211375"," 0.059833833","-0.083202762"," 0.195086436","-0.216814082"," 0.215885413"," 0.002440762"
"151.67","138.83","-0.784","139.15","0.3451239","0.3074080","-2.5508734","-7.81691913","-4.27337735"," 2.70420383","-0.58174228"," 1.46124871","-0.24706319"," 6.24449743"," 1.18315005"," 1.24400993","-0.77165121"," 0.24719080"," 0.12007545","-0.13570904","-1.36667984","-0.48042827","-0.08167929"
"141.82","154.47","-0.611","139.04","0.3448221","0.1788647","-5.4604706"," -7.81691913","-11.95334524","  5.69853001","  2.85275059"," -0.51816555"," -0.32062358","  5.45354654"," -0.57089443","  0.57580634","  0.05818914","  0.70601977"," -0.01930317","  0.06109983","  0.67144703"," -0.42106008","  0.08245136"
"143.71","132.85","-0.611","139.04","0.3447263","0.3294378","-2.2074867","-7.81691913","-0.59698952"," 5.82232759"," 2.85275059","-0.51816555","-0.53115614","-1.89985469"," 1.53517762","-1.12328525"," 0.42880578"," 0.70601977","-0.01751554"," 0.07244177","-1.05157090"," 0.02292087","-0.09247397"
"140.71","-1201.76","-0.611","139.58","0.3444632","0.5065619","0.07875147","-7.8169191"," 1.6733320"," 9.0735501"," 2.8527506","-3.4422929","-0.3480809","-0.7048649","-0.5119654"," 2.0833941","-1.0255208","-1.6069510"," 0.5422615","-0.1177132","-0.9209710"," 0.6762435","-0.3275011"
"151.67","138.83","-0.784","139.04","0.3443934","0.2542859","-3.5058754","-7.816919130","-4.273377346"," 2.704203832","-0.581742283","-0.518165553","-0.247063185"," 6.244497426"," 0.283380352"," 1.244009931","-0.682962377","-0.456534822"," 0.120075455","-0.011672812"," 0.093253776"," 0.398734181","-0.005592826"
"148.88","156.88","-0.784","139.58","0.3438174","0.4365333","-0.7690763","-7.81691913","-7.41839361"," 7.82963670","-0.58174228","-3.44229294"," 2.52391893","-0.57221366","-0.15311656","-0.12793431","-0.09056812"," 0.05983383"," 1.63658162"," 4.39622469"," 0.21261390"," 2.07378285"," 0.70151183"
"142.24","48.97","-0.784","139.58","0.3438141","0.4366287","-0.7678981","-7.81691913","-0.84134113"," 4.19329495","-0.58174228","-3.44229294","-0.15885003"," 1.79549287"," 0.83231586"," 1.15673413"," 3.41821137"," 0.05983383"," 0.32752390"," 0.16331921","-0.09662000"," 0.21588541"," 0.00725587"
"150.81","138.83","-0.611","139.58","0.3437726","0.4168840","-1.0143719","-7.816919130"," 3.640144864"," 2.704203832"," 2.852750591","-3.442292936"," 0.007955849","-0.872424405"," 0.203744987","-0.961648198"," 2.464402569","-1.606950995","-0.345854968"," 0.157708721"," 0.408094525"," 1.478713140"," 0.113999644"
"151.95","139.77","-0.784","140.09","0.3430919","0.2979847","-2.7056457","-7.8169191"," 3.5999928","-3.4526639","-0.5817423"," 2.4992098","-0.1135230"," 0.7991936","-0.5384477"," 0.2772128"," 3.0998720"," 0.1495102"," 0.2163392"," 0.1485003"," 0.1313497","-0.7730135","-0.3505165"
"139.05","-339.2","-0.755","139.58","0.3429690","0.4351551","-0.7861181","-7.81691913"," 0.95778736"," 7.66218589","-2.27100831","-3.44229294","-0.65259831"," 2.49510423","-0.99773480","-0.08981467"," 0.09305297"," 1.54711716"," 0.27915215"," 0.27263778"," 0.90072294"," 0.45126075","-0.17477116"
"154.33","139.77","-0.755","140.09","0.3428673","0.2598494","-3.3949375","-7.81691913"," 3.93512034","-3.45266395","-2.27100831"," 2.49920978"," 0.61975818","-0.17770823","-0.18325430","-0.68442432"," 3.09987201","-0.37348923","-0.76529683"," 0.04737812"," 0.10627887"," 1.42765553"," 0.59455399"
"152.98","-625.55","-0.784","139.04","0.3428546","0.3517713","-1.8810945","-7.81691913"," 1.32687631"," 3.40717505","-0.58174228","-0.51816555","-0.06410568","-0.01992583","-0.26099493"," 0.76034762"," 2.09905288","-0.45653482","-0.07105335"," 0.19771419","-0.05462881"," 0.29807147","-0.12626168"
"143.12","125.44","-0.611","139.04","0.3428508","0.3524397","-1.8716118","-7.81691913"," 0.45855140"," 1.82448122"," 2.85275059","-0.51816555","-0.70268991"," 1.03994982"," 0.05903176","-1.55613565"," 1.46519998"," 0.70601977","-0.21320177"," 0.01336800"," 0.27817486"," 0.29223728","-0.05426446"
"163.09","-625.55","-0.784","140.09","0.3427058","0.3169027","-2.3999250","-7.8169191"," 0.2449578"," 3.4071751","-0.5817423"," 2.4992098"," 1.9560870","-1.8155316"," 0.5682477"," 0.7603476","-1.1161581"," 0.1495102"," 0.8666319","-1.5732502"," 0.3340532"," 0.1912683","-0.4738122"
"151.67","-625.55","-0.784","139.15","0.3424307","0.3700920","-1.6263570","-7.81691913","-4.27337735"," 3.40717505","-0.58174228"," 1.46124871","-0.27208767"," 6.24449743"," 1.18315005"," 0.76034762"," 0.14874446"," 0.24719080","-0.08831871","-0.44070507","-1.36667984","-0.01232354","-0.22655755"
"151.95","-625.55","-0.784","139.58","0.3422871","0.2232885","-4.1898972","-7.81691913"," 3.59999277"," 3.40717505","-0.58174228","-3.44229294","-0.19285596"," 0.79919356"," 0.53374917"," 0.76034762","-1.13163921"," 0.05983383","-0.38985230"," 0.59004623"," 0.13363101","-0.47701619","-0.04154847"
"142.24","132.85","-0.784","139.04","0.3422217","0.3454895","-1.9709793","-7.81691913","-0.84134113"," 5.82232759","-0.58174228","-0.51816555","-0.24068221"," 1.79549287","-0.02851079","-0.06597147"," 0.42880578","-0.45653482"," 0.19974117"," 0.05310949"," 0.18009751"," 0.11828353","-0.01896991"
